transcript_id	gene_id
ENST00000457572	ENSG00000100416
ENST00000493556	ENSG00000100416
ENST00000645026	ENSG00000100416
ENST00000645190	ENSG00000100416
ENST00000647301	ENSG00000100416
ENST00000642562	ENSG00000100416
ENST00000381019	ENSG00000100416
ENST00000642923	ENSG00000100416
ENST00000496831	ENSG00000100416
ENST00000465378	ENSG00000100416
ENST00000644006	ENSG00000100416
ENST00000485175	ENSG00000100416
ENST00000643137	ENSG00000100416
ENST00000463785	ENSG00000100416
ENST00000479648	ENSG00000100416
ENST00000491612	ENSG00000100416
ENST00000485559	ENSG00000100416
ENST00000470831	ENSG00000100416
ENST00000262738	ENSG00000075275
ENST00000473624	ENSG00000075275
ENST00000674500	ENSG00000075275
ENST00000674159	ENSG00000075275
ENST00000674423	ENSG00000075275
ENST00000674341	ENSG00000075275
ENST00000468025	ENSG00000075275
ENST00000674379	ENSG00000075275
ENST00000674359	ENSG00000075275
ENST00000674312	ENSG00000075275
ENST00000674315	ENSG00000075275
ENST00000454637	ENSG00000075275
ENST00000497509	ENSG00000075275
ENST00000447351	ENSG00000075240
ENST00000431155	ENSG00000075240
ENST00000406902	ENSG00000075240
ENST00000361034	ENSG00000075240
ENST00000490378	ENSG00000075240
ENST00000456069	ENSG00000075240
ENST00000408031	ENSG00000075240
ENST00000216264	ENSG00000100422
ENST00000443629	ENSG00000100422
ENST00000471929	ENSG00000100422
ENST00000460254	ENSG00000100422
ENST00000380995	ENSG00000054611
ENST00000337137	ENSG00000054611
ENST00000441936	ENSG00000054611
ENST00000486163	ENSG00000054611
ENST00000407381	ENSG00000054611
ENST00000355704	ENSG00000054611
ENST00000394449	ENSG00000054611
ENST00000496139	ENSG00000054611
ENST00000472791	ENSG00000054611
ENST00000441162	ENSG00000054611
ENST00000406733	ENSG00000054611
ENST00000402357	ENSG00000219438
ENST00000336769	ENSG00000219438
ENST00000358295	ENSG00000219438
ENST00000473898	ENSG00000219438
ENST00000406880	ENSG00000219438
ENST00000438393	ENSG00000100425
ENST00000216267	ENSG00000100425
ENST00000404034	ENSG00000100425
ENST00000404760	ENSG00000100425
ENST00000457780	ENSG00000100425
ENST00000479985	ENSG00000100425
ENST00000459821	ENSG00000100425
ENST00000494833	ENSG00000100425
ENST00000216268	ENSG00000100426
ENST00000850559	ENSG00000100426
ENST00000850560	ENSG00000100426
ENST00000330817	ENSG00000182858
ENST00000486602	ENSG00000182858
ENST00000492791	ENSG00000182858
ENST00000450207	ENSG00000184164
ENST00000328268	ENSG00000184164
ENST00000404488	ENSG00000184164
ENST00000483652	ENSG00000184164
ENST00000403427	ENSG00000184164
ENST00000407217	ENSG00000184164
ENST00000482956	ENSG00000184164
ENST00000498354	ENSG00000184164
ENST00000462253	ENSG00000184164
ENST00000444954	ENSG00000184164
ENST00000487969	ENSG00000184164
ENST00000467480	ENSG00000198355
ENST00000360612	ENSG00000198355
ENST00000389983	ENSG00000188263
ENST00000695950	ENSG00000188263
ENST00000695951	ENSG00000188263
ENST00000433387	ENSG00000138892
ENST00000477219	ENSG00000138892
ENST00000395876	ENSG00000100427
ENST00000311597	ENSG00000100427
ENST00000483836	ENSG00000100427
ENST00000442311	ENSG00000100427
ENST00000470008	ENSG00000100427
ENST00000262794	ENSG00000073146
ENST00000419054	ENSG00000073146
ENST00000395854	ENSG00000073146
ENST00000395858	ENSG00000073146
ENST00000475190	ENSG00000073146
ENST00000540615	ENSG00000073146
ENST00000434497	ENSG00000073146
ENST00000395852	ENSG00000073146
ENST00000354853	ENSG00000073146
ENST00000159647	ENSG00000073150
ENST00000395842	ENSG00000073150
ENST00000402472	ENSG00000073150
ENST00000380909	ENSG00000170638
ENST00000303434	ENSG00000170638
ENST00000463233	ENSG00000170638
ENST00000395827	ENSG00000170638
ENST00000395829	ENSG00000170638
ENST00000472677	ENSG00000170638
ENST00000380903	ENSG00000073169
ENST00000492092	ENSG00000073169
ENST00000498611	ENSG00000128159
ENST00000425018	ENSG00000128159
ENST00000491449	ENSG00000128159
ENST00000439308	ENSG00000128159
ENST00000248846	ENSG00000128159
ENST00000489511	ENSG00000128159
ENST00000473946	ENSG00000128159
ENST00000434349	ENSG00000128159
ENST00000415993	ENSG00000100429
ENST00000216271	ENSG00000100429
ENST00000626012	ENSG00000100429
ENST00000429374	ENSG00000100429
ENST00000454936	ENSG00000100429
ENST00000448072	ENSG00000100429
ENST00000483222	ENSG00000100429
ENST00000498366	ENSG00000100429
ENST00000477814	ENSG00000100429
ENST00000349505	ENSG00000100429
ENST00000497952	ENSG00000100429
ENST00000496235	ENSG00000100429
ENST00000471375	ENSG00000100429
ENST00000475965	ENSG00000100429
ENST00000476310	ENSG00000100429
ENST00000470378	ENSG00000100429
ENST00000496909	ENSG00000100429
ENST00000488270	ENSG00000100429
ENST00000489424	ENSG00000100429
ENST00000470965	ENSG00000100429
ENST00000497483	ENSG00000100429
ENST00000482213	ENSG00000100429
ENST00000497036	ENSG00000188130
ENST00000215659	ENSG00000188130
ENST00000395780	ENSG00000188130
ENST00000488504	ENSG00000188130
ENST00000622558	ENSG00000188130
ENST00000467891	ENSG00000188130
ENST00000496942	ENSG00000188130
ENST00000482969	ENSG00000188130
ENST00000497738	ENSG00000188130
ENST00000492218	ENSG00000188130
ENST00000395778	ENSG00000188130
ENST00000330651	ENSG00000185386
ENST00000395764	ENSG00000185386
ENST00000417877	ENSG00000185386
ENST00000495277	ENSG00000185386
ENST00000479818	ENSG00000196576
ENST00000479701	ENSG00000196576
ENST00000449103	ENSG00000196576
ENST00000359337	ENSG00000196576
ENST00000463165	ENSG00000196576
ENST00000411680	ENSG00000196576
ENST00000492578	ENSG00000196576
ENST00000427829	ENSG00000196576
ENST00000496720	ENSG00000196576
ENST00000434732	ENSG00000196576
ENST00000432455	ENSG00000196576
ENST00000425954	ENSG00000196576
ENST00000413817	ENSG00000205593
ENST00000495607	ENSG00000205593
ENST00000471942	ENSG00000205593
ENST00000433760	ENSG00000205593
ENST00000460087	ENSG00000205593
ENST00000359139	ENSG00000100239
ENST00000395741	ENSG00000100239
ENST00000612753	ENSG00000100239
ENST00000395744	ENSG00000100239
ENST00000216061	ENSG00000100239
ENST00000401672	ENSG00000100239
ENST00000427222	ENSG00000100239
ENST00000473283	ENSG00000100239
ENST00000470046	ENSG00000100239
ENST00000685180	ENSG00000100241
ENST00000689129	ENSG00000100241
ENST00000691959	ENSG00000100241
ENST00000692946	ENSG00000100241
ENST00000690197	ENSG00000100241
ENST00000689763	ENSG00000100241
ENST00000693068	ENSG00000100241
ENST00000380817	ENSG00000100241
ENST00000685390	ENSG00000100241
ENST00000689849	ENSG00000100241
ENST00000473724	ENSG00000100241
ENST00000685459	ENSG00000100241
ENST00000686826	ENSG00000100241
ENST00000691345	ENSG00000100241
ENST00000688848	ENSG00000100241
ENST00000693052	ENSG00000100241
ENST00000693440	ENSG00000100241
ENST00000690990	ENSG00000100241
ENST00000688124	ENSG00000100241
ENST00000348911	ENSG00000100241
ENST00000691233	ENSG00000100241
ENST00000689981	ENSG00000100241
ENST00000685809	ENSG00000100241
ENST00000687016	ENSG00000100241
ENST00000418590	ENSG00000100241
ENST00000690369	ENSG00000100241
ENST00000684986	ENSG00000100241
ENST00000688985	ENSG00000100241
ENST00000687704	ENSG00000100241
ENST00000690590	ENSG00000100241
ENST00000686222	ENSG00000100241
ENST00000691792	ENSG00000100241
ENST00000689177	ENSG00000100241
ENST00000686427	ENSG00000100241
ENST00000693591	ENSG00000100241
ENST00000686321	ENSG00000100241
ENST00000688066	ENSG00000100241
ENST00000692844	ENSG00000100241
ENST00000470434	ENSG00000100241
ENST00000686801	ENSG00000100241
ENST00000685592	ENSG00000100241
ENST00000686191	ENSG00000100241
ENST00000686758	ENSG00000100241
ENST00000688381	ENSG00000100241
ENST00000685411	ENSG00000100241
ENST00000691306	ENSG00000100241
ENST00000693289	ENSG00000100241
ENST00000693499	ENSG00000100241
ENST00000686029	ENSG00000100241
ENST00000476293	ENSG00000100241
ENST00000687861	ENSG00000100241
ENST00000692006	ENSG00000100241
ENST00000685386	ENSG00000100241
ENST00000688030	ENSG00000100241
ENST00000685239	ENSG00000100241
ENST00000693675	ENSG00000100241
ENST00000686717	ENSG00000100241
ENST00000689095	ENSG00000100241
ENST00000686421	ENSG00000100241
ENST00000692076	ENSG00000100241
ENST00000687878	ENSG00000100241
ENST00000477234	ENSG00000100241
ENST00000399627	ENSG00000100241
ENST00000685960	ENSG00000100241
ENST00000691344	ENSG00000100241
ENST00000690155	ENSG00000100241
ENST00000687340	ENSG00000100241
ENST00000395737	ENSG00000128165
ENST00000395738	ENSG00000128165
ENST00000395733	ENSG00000100253
ENST00000216075	ENSG00000100253
ENST00000395732	ENSG00000100253
ENST00000451761	ENSG00000100253
ENST00000474879	ENSG00000100258
ENST00000216080	ENSG00000100258
ENST00000504717	ENSG00000100258
ENST00000514938	ENSG00000100258
ENST00000505981	ENSG00000100258
ENST00000507607	ENSG00000100258
ENST00000420993	ENSG00000025770
ENST00000395698	ENSG00000025770
ENST00000395701	ENSG00000025770
ENST00000518394	ENSG00000025770
ENST00000523045	ENSG00000025770
ENST00000418794	ENSG00000025770
ENST00000299821	ENSG00000025770
ENST00000520297	ENSG00000025770
ENST00000522048	ENSG00000025770
ENST00000522304	ENSG00000025770
ENST00000395693	ENSG00000284194
ENST00000535425	ENSG00000284194
ENST00000543927	ENSG00000284194
ENST00000252785	ENSG00000284194
ENST00000638598	ENSG00000284194
ENST00000651490	ENSG00000025708
ENST00000252029	ENSG00000025708
ENST00000395680	ENSG00000025708
ENST00000395681	ENSG00000025708
ENST00000487577	ENSG00000025708
ENST00000395678	ENSG00000025708
ENST00000476284	ENSG00000025708
ENST00000425169	ENSG00000025708
ENST00000652401	ENSG00000025708
ENST00000650719	ENSG00000025708
ENST00000651401	ENSG00000025708
ENST00000652352	ENSG00000025708
ENST00000651906	ENSG00000025708
ENST00000487162	ENSG00000025708
ENST00000652237	ENSG00000025708
ENST00000651095	ENSG00000025708
ENST00000651196	ENSG00000025708
ENST00000468249	ENSG00000177989
ENST00000401779	ENSG00000177989
ENST00000403326	ENSG00000177989
ENST00000329363	ENSG00000177989
ENST00000682240	ENSG00000177989
ENST00000405135	ENSG00000177989
ENST00000428989	ENSG00000177989
ENST00000463472	ENSG00000177989
ENST00000469660	ENSG00000177989
ENST00000437588	ENSG00000177989
ENST00000648057	ENSG00000130487
ENST00000434237	ENSG00000130487
ENST00000395676	ENSG00000130487
ENST00000406915	ENSG00000217442
ENST00000402753	ENSG00000217442
ENST00000405237	ENSG00000205560
ENST00000312108	ENSG00000205560
ENST00000395650	ENSG00000205560
ENST00000457250	ENSG00000205560
ENST00000497224	ENSG00000205560
ENST00000475238	ENSG00000205560
ENST00000423069	ENSG00000205560
ENST00000479886	ENSG00000205560
ENST00000476790	ENSG00000205560
ENST00000460853	ENSG00000205560
ENST00000461117	ENSG00000205560
ENST00000417176	ENSG00000205560
ENST00000492556	ENSG00000254413
ENST00000453634	ENSG00000254413
ENST00000452668	ENSG00000254413
ENST00000492582	ENSG00000100288
ENST00000464225	ENSG00000100288
ENST00000471515	ENSG00000100288
ENST00000484266	ENSG00000100288
ENST00000481673	ENSG00000100288
ENST00000406938	ENSG00000100288
ENST00000479003	ENSG00000100288
ENST00000468532	ENSG00000100288
ENST00000489453	ENSG00000100288
ENST00000476289	ENSG00000100288
ENST00000463053	ENSG00000100288
ENST00000465842	ENSG00000100288
ENST00000329492	ENSG00000008735
ENST00000008876	ENSG00000008735
ENST00000610191	ENSG00000100299
ENST00000608497	ENSG00000100299
ENST00000216124	ENSG00000100299
ENST00000356098	ENSG00000100299
ENST00000395621	ENSG00000100299
ENST00000453344	ENSG00000100299
ENST00000395619	ENSG00000100299
ENST00000551731	ENSG00000100299
ENST00000673971	ENSG00000251322
ENST00000692848	ENSG00000251322
ENST00000414786	ENSG00000251322
ENST00000262795	ENSG00000251322
ENST00000691768	ENSG00000251322
ENST00000673995	ENSG00000251322
ENST00000673838	ENSG00000251322
ENST00000674010	ENSG00000251322
ENST00000674145	ENSG00000251322
ENST00000664402	ENSG00000251322
ENST00000659388	ENSG00000251322
ENST00000533930	ENSG00000100312
ENST00000216139	ENSG00000100312
ENST00000529621	ENSG00000100312
ENST00000527761	ENSG00000100312
ENST00000435118	ENSG00000079974
ENST00000425098	ENSG00000079974
ENST00000354869	ENSG00000079974
ENST00000395595	ENSG00000079974
ENST00000691320	ENSG00000079974
ENST00000395593	ENSG00000079974
ENST00000395598	ENSG00000079974
ENST00000395591	ENSG00000079974
ENST00000690024	ENSG00000079974
ENST00000465063	ENSG00000079974
ENST00000685352	ENSG00000079974
ENST00000436958	ENSG00000079974
ENST00000482308	ENSG00000079974
ENST00000464678	ENSG00000079974
ENST00000395590	ENSG00000079974
ENST00000468451	ENSG00000079974
ENST00000464740	ENSG00000079974
ENST00000413505	ENSG00000079974
